row_id,Actual,gnb_proba,dt_le_proba,rf_proba,xgb_proba
24377,0,0.004399915,0.189189189,0.262313643,0.06953816
27111,0,7.21E-07,0.012216405,0.019634104,0.00135802
24820,1,0.789417274,0.857142857,0.758936366,0.7997651
4316,0,6.80E-08,0,5.97E-05,3.17E-06
15394,0,0.006378605,0.012216405,0.007262606,2.35E-06
30642,0,0.002985165,0.287671233,0.252089627,0.9723546
26168,0,9.73E-05,0.02,0.031915851,0.003108163
28072,0,0.221211001,0.739130435,0.593452642,0.7190522
10410,1,3.31E-05,0.217391304,0.283775408,0.00533083
5061,0,0.030569271,0.058823529,0.139769115,0.023439184
376,1,0.093936451,0.36,0.383619118,0.9584929
29596,1,0.000633479,0.655172414,0.610181512,0.92017835
23811,0,2.77E-07,0.01010101,0.003714606,7.94E-05
22998,1,0.019968698,0.19047619,0.145404902,0.003266335
10069,1,0.001952361,0.2,0.150286354,0.3035275
8024,0,0.998980169,0.03125,0.045221837,0.000128915
20189,1,0.216252068,0.726937269,0.765117833,0.9869185
26388,0,0.000485495,0.341463415,0.41323443,0.67053556
17572,0,3.33E-08,0.006507592,0.013616388,0.001070675
7728,0,0.423002261,0.566666667,0.647889327,0.8034267
21512,1,0.420447164,0.735294118,0.839025395,0.97650325
695,0,0.001204544,0,0.002607786,0.000300847
2804,0,0.000736218,0.094890511,0.067365087,0.001687519
4360,1,0.286782168,0.726937269,0.708568015,0.4757927
6087,1,0.000360174,0.136986301,0.108824902,0.097743444
6053,0,0.133992123,0.21875,0.299549837,0.18883799
26634,0,6.89E-05,0,0.005832576,1.13E-06
3684,0,0.00266696,0.055555556,0.054603125,0.0215974
8175,1,0.000647486,0.381889764,0.391742213,0.6117452
1080,0,0.000277708,0.016216216,0.021808082,0.000885971
8519,0,0.000102425,0,0.009662199,0.014784019
8414,0,6.59E-05,0,0.001248931,1.18E-06
29314,0,6.97E-05,0.007858546,0.022684692,0.001424183
18011,0,0.132717927,0.488970588,0.375032588,0.07645877
14115,0,0.0006408,0.066666667,0.073982267,0.000603932
23902,0,0.005091937,0.007858546,0.028907143,0.002001633
11028,0,0.000840315,0.010582011,0.039589354,0.002495806
9251,0,0.018630599,0.196721311,0.089464833,0.21264304
9553,0,0.040738172,0.462962963,0.234229373,0.081163295
7973,0,0.000470284,0.358974359,0.150587264,0.027668219
382,0,0.999882734,0.222222222,0.276929598,0.000744016
12749,1,1,0.857142857,0.836125921,0.996283
16802,1,0.999997462,1,0.994355554,0.9991912
29521,0,2.16E-07,0.034482759,0.042852386,0.009726193
11296,1,0.448933197,0.735294118,0.78082868,0.8592699
26972,0,0.409670716,0.735294118,0.682845623,0.90079284
19483,1,0.390221366,0.582417582,0.67552282,0.7277272
7176,0,7.04E-05,0,0.013533467,0.00061458
29491,0,0.034137821,0.339130435,0.337263705,0.2957634
17262,0,0.082044364,0.050847458,0.03678706,6.45E-05
21760,1,0.206279447,0.726937269,0.688481286,0.699603
21631,1,0.443732524,0.780487805,0.504127908,5.32E-06
20933,1,0.22291415,0.650793651,0.583414543,0.6017874
21540,0,8.52E-05,0,0.000182436,5.50E-07
20591,1,0.108284952,0.536277603,0.602387202,0.88125765
17752,1,1,1,1,0.99997437
1526,0,0.000579889,0.006507592,0.014253589,7.24E-05
18440,0,0.99999914,0.422222222,0.32783636,0.24213304
4916,0,1.35E-07,0,0.000383094,1.58E-06
16024,0,0.000262996,0.012216405,0.019362097,0.04482438
19063,1,0.999718059,0.901408451,0.393887511,0.85122865
20419,0,0.903824184,0.186046512,0.284745008,0.86710405
19646,1,0.105742603,0.287671233,0.323774488,0.32607564
15252,1,0.999976671,1,0.911539939,0.9969995
19471,0,0.003539662,0.05,0.025244387,0.04997788
23880,0,1.04E-05,0.145454545,0.145670208,0.004716771
26867,0,0.000934291,0.026548673,0.049948122,0.039539006
3510,1,0.495714871,0.857142857,0.608157055,0.8318649
10514,1,0.001024125,0.094890511,0.064129632,0.003946784
23632,0,0.064285495,0.36,0.511661127,0.017322257
16510,1,0.016547459,0.19047619,0.185935982,0.19206604
19467,1,0.999825573,0.265060241,0.276681605,0.96307546
16763,0,2.46E-05,0.006507592,0.011941789,0.000319445
28806,0,0.379207535,0.857142857,0.799524005,0.81055367
9067,1,0.329305462,0.582417582,0.743632944,0.90347695
12131,1,0.999998517,0.9375,0.984913421,0.99982303
1752,0,0.000437116,0.263157895,0.256243562,0.33501965
19519,1,1,1,1,0.9999896
16284,0,5.52E-07,0.006507592,0.011849475,2.13E-05
769,0,0.001658479,0.001445087,0.004107807,0.00057359
24909,0,0.000466614,0.012216405,0.0139037,0.11322439
10503,0,0.7895034,0,0.029879717,0.000605527
15994,1,0.999832762,0.517241379,0.447602676,0.9768225
22689,0,1.76E-06,0.007858546,0.045179612,2.89E-05
23200,0,0.068845303,0.356306892,0.445776788,0.48388308
14354,0,0.001304952,0.414634146,0.556681949,0.40747777
9275,0,2.11E-07,0.016129032,0.009909042,0.000182828
8441,1,1,0.976744186,0.849601992,0.9961616
15922,0,7.77E-05,0,0.00072877,0.002197748
23367,0,0.000519291,0,0.001009639,1.75E-07
16346,0,0.000112451,0.274193548,0.095598364,0.00083506
13868,0,0.03052557,0.53125,0.33677646,0.013399505
21855,0,0.012047055,0.196721311,0.133782029,0.15622945
11599,0,0.070332887,0.283950617,0.378442348,0.15506926
28640,1,0.280176392,0.609022556,0.700058972,0.39807993
3428,0,0.000727198,0.016216216,0.027292798,0.02566757
12918,0,2.26E-07,0.001445087,0.016862137,0.00021128
22579,0,2.13E-07,0,0.000103978,2.26E-07
19830,1,0.065714362,0.377880184,0.369932703,0.77032346
22252,0,8.83E-06,0.012216405,0.003537546,0.000565612
2072,0,0.000233079,0.012216405,0.002741006,0.001041696
27027,0,9.21E-07,0.006507592,0.01062485,3.79E-06
25620,0,4.33E-05,0.012216405,0.008029286,0.002248028
14654,0,0.003343367,0.006507592,0.009341803,0.000996452
7431,0,4.40E-05,0,0.00026524,1.00E-05
8741,0,4.98E-07,0,0.007546427,9.10E-05
18686,1,0.092245694,0.325581395,0.204730385,0.05441141
21207,1,0.156475652,0.6,0.626695313,0.5913764
16405,0,0.922553385,0.007858546,0.093314463,0.30614245
19749,0,0.111651886,0.488970588,0.444723439,0.7133576
587,1,0.036574835,0.339130435,0.359438739,0.36472893
29563,1,1,1,0.982331602,0.9983748
30439,0,0.999559659,0.222222222,0.262808722,0.000661371
8448,0,0.00495125,0.189189189,0.309213287,0.3209727
27531,1,1,1,0.945811191,0.9967571
11085,1,1,1,0.991465863,0.99857676
9579,0,3.29E-08,0,6.74E-05,5.57E-07
27465,0,0.002950241,0.094890511,0.216434717,0.6107146
20186,0,0.000110794,0,0.000182436,1.45E-07
18,0,0.001452295,0.333333333,0.212899348,0.015890375
5359,0,0.001859206,0,0.009312966,0.41022575
4653,0,0.000218418,0.001445087,0.000985285,5.10E-05
23429,0,8.53E-05,0,0.000848665,1.08E-05
1087,0,0.00015906,0,0.000130891,1.87E-08
7057,0,1.86E-06,0.046875,0.059828754,1.09E-06
19210,0,0.000650157,0.050847458,0.064551662,0.018978259
369,1,0.000987227,0.046875,0.234501759,0.1996428
26756,0,5.16E-05,0,0.012683069,2.61E-05
9658,0,0.000711363,0.055555556,0.037455722,0.057178777
8775,0,0.000591762,0,0.001879142,7.18E-06
20035,0,0.178368863,0.353846154,0.345422047,0.08708947
22904,0,2.12E-06,0.001445087,0.01716371,0.000472687
10472,0,0.000538382,0.041884817,0.053385748,0.04291864
15573,0,0.000653992,0.017857143,0.047254796,0.045417633
953,0,0.004266901,0.029126214,0.052083956,0.009337175
25364,1,0.999992035,0.901408451,0.825978313,0.47740525
8506,0,4.88E-05,0,0.00027828,3.82E-06
19257,0,0.000705838,0.007858546,0.017038258,0.001831845
29199,0,0.051353463,0.434782609,0.437852565,0.1356413
17948,0,0.582445569,0.001445087,0.026851349,1.34E-05
12865,0,0.053634224,0.381889764,0.346043173,0.16179414
19527,0,0.004972155,0.05,0.051515097,0.0021194
22226,1,0.497914498,0.857142857,0.823146323,0.98870915
1753,0,0.000299453,0.001445087,0.002312445,5.96E-05
30499,0,0.000696615,0.123809524,0.102004609,0.018084237
12229,0,0.094660604,0.356306892,0.339806962,0.45306405
26196,1,0.142108294,0.377880184,0.457042857,0.50700235
8382,1,0.046202075,0.420289855,0.470341388,0.07272266
8561,0,0.005100186,0.010582011,0.014607025,0.013655674
2133,0,0.08186396,0.356306892,0.37255594,0.2037905
3563,1,0.320010483,0.566666667,0.700950946,0.9277629
17921,1,1,1,1,0.99999213
8054,0,0.006749661,0,0.174440334,0.12010178
9485,0,0.0004149,0.006507592,0.021664723,0.000757191
26140,0,0.000692956,0.263157895,0.214781235,0.10420255
19679,0,0.00038397,0,0.002260029,6.97E-05
18382,0,0.330201608,0.735294118,0.752885707,0.7402188
24844,0,0.000320144,0,0.000281005,2.98E-06
25816,0,0.999999989,0.222222222,0.497267209,0.65380335
30424,1,1,1,0.954332421,0.9992962
16474,1,1,0.862068966,0.985519226,0.9983552
6613,0,2.99E-05,0,0.041995725,0.004249514
22478,0,0.019519793,0.21875,0.317144237,0.08894277
5067,0,0.004156611,0.2,0.251225494,0.030050062
15722,1,0.060565279,0.381889764,0.431850482,0.19361666
7956,0,0.007133392,0.010582011,0.036755035,0.13514793
9502,0,0.00030534,0.05,0.031250224,0.002000806
5973,0,7.49E-05,0,0.000123109,4.26E-06
30570,0,0.000103895,0.094890511,0.056373399,0.00304592
4668,0,0.001966104,0.165605096,0.162409997,0.007364717
24311,0,0.999989771,0.901408451,0.88566908,0.9042692
25231,0,0.040000699,0.172413793,0.129311381,0.041711185
26152,0,0.002782837,0.006507592,0.014031728,0.000162865
28616,0,0.131052642,0.517241379,0.53628655,0.9319325
3984,1,0.912525693,0.287671233,0.240227797,0.9794502
13707,1,0.359475935,0.911764706,0.729008178,0.9553319
21554,0,0.000178359,0,0.000558318,9.63E-06
12334,1,0.282201485,0.609022556,0.705216869,0.95817727
26024,0,0.340119334,0.333333333,0.410381778,0.26835406
4258,0,0.001145102,0,0.002357816,0.000321443
27595,1,1,1,0.977702591,0.9968755
29216,0,0.002050645,0.073684211,0.088035582,0.09395628
3533,1,1,1,0.994110411,0.9999088
12543,0,0.150504101,0.333333333,0.243510334,0.03571491
17358,1,0.0694893,0.265060241,0.508053856,0.47372684
18818,0,5.16E-06,0,0.000589365,1.85E-07
28257,0,0.000516316,0,0.00156749,8.33E-05
26662,0,0.000152323,0.055555556,0.033502028,0.07629339
4692,0,0.999825899,0.356306892,0.449174081,0.0011366
19707,0,7.30E-06,0,0.000629905,1.23E-05
1792,0,0.002429157,0.041884817,0.031917834,0.012432728
20536,0,3.02E-07,0,0.000127525,2.19E-06
5631,0,0.00041924,0,0.000276953,5.25E-06
20455,1,0.999998705,1,0.947790416,0.9985251
11180,0,0.000124191,0.016216216,0.015525723,0.001876094
19882,0,2.15E-06,0,0.000626218,3.17E-07
10170,0,0.10799307,0.517241379,0.490179097,0.76543725
4396,0,0.000261251,0.127659574,0.129048076,0.000995921
9959,0,8.89E-07,0.006507592,0.007117634,0.000285728
17038,1,0.000841731,0.53125,0.528016011,0.45847335
1827,0,0.015104897,0.358974359,0.119271097,0.020885898
12971,0,0.000522223,0.012216405,0.017122638,0.009678623
24990,0,0.000675304,0.007858546,0.002311052,0.000463553
13121,0,0.000177585,0.263157895,0.326618889,0.032435846
28982,0,0.00089613,0.001445087,0.007980051,8.00E-05
573,0,7.61E-05,0,0.001602019,0.000114088
27496,0,0.077739193,0.356306892,0.388013435,0.53875583
16373,0,5.02E-05,0.001445087,0.009031824,0.000569036
19550,0,1.76E-05,0,0.008104011,0.011975461
2836,0,0.27999215,0.566666667,0.599101381,0.39997178
20731,0,0.00650175,0.356306892,0.335426582,0.10869312
1442,0,1.31E-06,0.046875,0.026425277,0.000169423
29399,1,1,1,0.998905317,0.9993759
21806,1,0.011668883,0.272727273,0.150115067,0.03951384
10341,0,1.70E-06,0.01010101,0.019239106,2.44E-08
16280,0,0.002869828,0.012216405,0.015976209,0.026927643
11945,0,0.000105685,0.095238095,0.009829727,0.000560598
518,1,0.000148578,0.025641026,0.023148872,0.000791219
21145,0,0.128497855,0.488970588,0.440480442,0.13746043
24092,0,0.017683115,0.609022556,0.660018564,0.81754774
5759,1,0.245434939,0.353846154,0.316213234,0.17123428
28416,1,0.508379428,0.911764706,0.710854194,0.8867608
20005,1,0.041607966,0.194805195,0.167724726,0.39461648
11198,0,3.03E-05,0.05,0.06666629,0.000815345
5585,0,0.000115719,0.055555556,0.028082646,0.019119592
27461,0,0.001670516,0.156739812,0.070889454,0.02774561
6125,0,0.001750903,0,0.002550977,0.000192356
18884,0,0.006436435,0.1,0.094569379,0.36235204
19155,1,0.998716237,0.02,0.289578671,0.91957945
12562,0,3.09E-06,0.016216216,0.020542221,0.000913402
20152,0,0.074743737,0.517241379,0.446801168,0.5250251
10335,1,0.000548792,0.833333333,0.573568912,0.6546257
29940,0,0.000638087,0,0.003063545,4.44E-06
5115,1,1,1,0.999411765,0.9999912
11267,0,0.03690045,0.172413793,0.174379681,0.03871619
13500,0,0.007206624,0.007858546,0.047987885,0.039331242
25593,1,0.094176866,0.358974359,0.330987533,0.9057959
26782,1,0.012484735,0.283950617,0.226220033,0.07534034
26992,0,0.106878365,0.377880184,0.392321272,0.58769983
11661,0,0.008195039,0.283950617,0.172350699,0.012417796
15956,0,0.20615594,0.710144928,0.580429525,0.7096554
24534,1,0.000763886,0.53125,0.482142471,0.48256752
11425,0,0.000196925,0,0.000130891,3.11E-07
24271,1,0.089017163,0.25,0.381813282,0.2129366
9390,0,7.30E-05,0,0.000223657,7.08E-07
1591,0,0.575474776,0.857142857,0.798549405,0.9814788
3267,1,0.001537131,0.655172414,0.581203207,0.9498454
9929,1,1,0.857142857,0.846589119,0.9870711
25061,0,0.067925062,0.356306892,0.395844356,0.20970047
7909,0,0.001340161,0.165605096,0.093483251,0.024855178
16594,0,0.055136202,0.179487179,0.324307433,0.221883
26821,0,0.000159192,0,0.008600515,0.006270286
16038,1,0.999998672,1,0.997921139,0.9973808
1151,1,0.999996977,1,0.986572357,0.9956345
6339,1,1,1,0.998011696,0.9999982
16608,0,4.70E-06,0.001445087,0.002617493,0.000913963
2453,0,0.001525445,0.189189189,0.256768157,0.025073301
21483,1,0.160220848,0.6,0.582025045,0.17939772
17298,0,0.999949815,0.901408451,0.396910926,0.085984215
8521,0,0.000617367,0.021276596,0.040416955,0.004425925
1689,1,0.03124167,0.735294118,0.7177691,0.9884824
29217,0,0.00069318,0.016216216,0.022432033,0.004261631
3113,0,1.30E-05,0.145454545,0.206081776,0.005049705
3356,1,0.002688757,0,0.132838696,0.61200076
4743,0,5.21E-05,0.001445087,0.005120078,5.02E-06
19706,0,1.18E-05,0.050847458,0.063646497,0.000352786
26074,0,0.07216782,0.006507592,0.032363257,4.69E-05
16078,0,0.013270892,0.114285714,0.118280578,0.1725964
12820,0,7.98E-05,0.056818182,0.036345413,0.006095311
26497,0,7.58E-05,0.012216405,0.002348081,0.000160133
26678,1,0.613761367,0.857142857,0.850261683,0.9933581
26758,0,0.000401522,0.016216216,0.017976972,0.009206525
16031,0,8.73E-07,0.016216216,0.016576684,7.76E-05
17004,1,0.103192057,0.739130435,0.571975844,0.77706903
26987,0,0.04998933,0.333333333,0.32029885,0.71048224
29581,0,0.000353167,0,0.00034734,3.49E-06
969,0,0.001837174,0.012216405,0.00622792,0.12522423
13030,0,0.003123682,0.012216405,0.01247498,0.000639859
12076,1,0.099376747,0.381889764,0.506570573,0.90991575
25592,0,0.000128443,0.001445087,0.004603882,0.001624962
29368,0,0.000477577,0.012216405,0.003877941,0.008984235
8257,0,0.1864836,0.488970588,0.474067448,0.1861514
6405,0,3.01E-07,0,0.000110606,8.99E-07
12058,0,0.001630846,0.006507592,0.016075823,0.010692955
21044,0,0.000160232,0,0.000113972,4.04E-06
9927,1,0.096126645,0.287671233,0.28495814,0.6722333
7537,0,7.68E-06,0.001445087,0.006379805,0.001898689
2693,0,0.001442501,0.040816327,0.023123334,0.007734568
23230,0,7.70E-05,0.040816327,0.018459361,0.002649723
6767,1,0.086983281,0.536277603,0.542398065,0.37861174
12573,1,0.280270515,0.609022556,0.704110335,0.9265229
28954,1,0.459306512,0.857142857,0.804225569,0.9806953
19229,1,1,1,0.91032709,0.99279845
18234,0,0.007741359,0.026548673,0.034969214,5.12E-05
27100,0,7.66E-05,0,0.000113972,2.28E-07
18251,0,1.72E-05,0,5.39E-05,5.79E-07
18453,0,0.000361195,0.263157895,0.120622421,0.012665045
15656,0,4.93E-05,0.056818182,0.046576794,0.001819926
17190,0,0.113895873,0.356306892,0.374440506,0.63622034
28420,0,0.005087125,0.007858546,0.025999583,0.038401872
15897,0,1.64E-06,0.001445087,0.003646726,2.69E-05
10204,0,0.000130175,0,0.000470459,1.97E-07
23876,0,0.001073481,0,0.00960717,0.000147134
9269,1,0.776961699,0.462962963,0.241603553,0.97060806
11656,1,0.454269227,0.857142857,0.720834284,0.9378387
17272,0,0.000141954,0,0.002063176,0.001970545
22390,1,1,1,0.96019726,0.9999995
12375,0,0.000202127,0,0.00088799,5.62E-06
12401,1,0.358771551,0.735294118,0.737878184,0.91757065
19906,0,0.000377487,0.156739812,0.118619643,0.014948336
21014,1,0.999994479,1,0.955683603,0.99916005
29013,0,0.093200681,0.356306892,0.307845131,0.0754929
1534,1,0.99999814,1,0.967775748,0.99807006
8292,0,0.003409096,0.012216405,0.013755935,0.006410154
7068,0,0.019007903,0.283950617,0.212013165,0.30546892
24735,1,0.117589175,0.726937269,0.657772263,0.6499666
14632,1,0.013319281,0.1,0.151697374,0.042271115
28903,0,0.064226503,0.517241379,0.487711944,0.11030384
8198,0,0.000738833,0.655172414,0.533589633,0.20342734
7342,1,0.197200031,0.536277603,0.518148597,0.79870516
12993,0,0.000895546,0.016216216,0.021122285,0.08417248
10313,0,1.58E-07,0.041884817,0.106558354,0.000210055
6614,0,0.001796883,0.172413793,0.1715542,0.14276534
13884,0,0.000122968,0.011494253,0.015987535,8.43E-05
25029,1,0.224947249,0.536277603,0.543601795,0.69005704
13570,0,0.000772762,0.633333333,0.292068676,0.72424555
2331,0,0.003544416,0.026548673,0.062478576,0.069558404
15218,1,0.075745209,0.356306892,0.372953856,0.08548341
5899,1,1,1,0.960471061,0.99973017
7381,0,0.000139825,0,0.001548741,0.000345198
15066,0,0.009551715,0.156739812,0.067910479,0.000193676
26058,1,1,1,0.996839043,0.99966645
26131,0,1.38E-08,0,0.000139926,5.36E-08
23598,0,1.37E-06,0,0.013935948,0.000117746
25691,1,0.999995255,1,0.92353247,0.99655837
3760,0,0.000243461,0.007858546,0.017745827,7.31E-05
30210,0,0.000369977,0.034482759,0.033021287,0.007747868
473,0,0.000591773,0.075,0.00995044,0.036845073
11499,1,0.39689559,0.609022556,0.704550829,0.82051384
2188,0,8.33E-06,0.114285714,0.111691794,0.000535684
11786,0,0.996487452,0.358974359,0.426329097,0.010994677
3386,0,0.00023602,0,0.000276953,8.74E-05
23775,0,1.99E-05,0.017857143,0.007388668,0.022435918
26064,0,0.997620354,0.041884817,0.169293851,0.001603185
26343,0,3.48E-07,0.01010101,0.00073236,1.49E-05
27981,0,7.25E-07,0.191489362,0.046908804,0.000278987
2170,0,1.80E-06,0.03125,0.007862904,4.07E-06
25298,1,0.335022481,0.857142857,0.695662025,0.75624883
13413,0,0.999521045,0.23255814,0.313401174,0.000685953
10622,1,0.999922786,1,0.97964872,0.99990284
23058,0,0.000221192,0.055555556,0.01394623,0.001703981
15029,0,0.001949298,0.006507592,0.01619062,0.00453529
29155,0,3.60E-05,0,0.000263357,4.47E-06
22084,1,0.410085412,0.735294118,0.819340241,0.9334824
24328,0,0.000805709,0,0.001087162,4.53E-06
30159,1,1,0.862068966,0.948737847,0.99874204
4450,0,4.32E-06,0,0.000727651,3.00E-07
24483,0,0.001526776,0.012216405,0.051184105,0.007900654
1625,1,1,0.976744186,0.985970694,0.99948776
17502,0,0.018325402,0.056818182,0.039022208,0.25364047
2180,1,0.575345276,0.780487805,0.789970246,0.98904735
10156,0,1.81E-05,0.016216216,0.016228524,0.000941639
15830,0,0.000248624,0.075,0.003355228,0.001187482
7702,0,0.000330186,0.454545455,0.153736189,0.092847146
10536,1,0.105291494,0.488970588,0.382795871,0.81011146
30672,0,3.87E-05,0.007858546,0.031475615,0.000135276
1813,0,0.021820216,0.194805195,0.099110079,0.019420715
17910,0,3.33E-05,0.017857143,0.035597922,0.024039425
18366,0,2.00E-07,0.055555556,0.022245161,0.000227403
1382,0,9.58E-05,0,0.000903754,0.000341808
14636,0,0.000121292,0,0.000361168,1.28E-05
15984,0,0.003369553,0.012216405,0.016406619,0.008079051
7017,0,0.022563993,0.154929577,0.375037904,0.24093032
25244,0,1.43E-05,0,0.000122356,9.19E-06
21871,0,0.000616668,0.006507592,0.024311291,0.000273129
28137,0,0.088457128,0.517241379,0.514660234,0.8432293
1798,0,0.01826503,0.25,0.321016968,0.5001254
23802,0,0.000369086,0.016216216,0.016914917,0.00583605
13927,0,0.019174495,0.012216405,0.017658483,0.00226183
19581,0,0.059004044,0.194805195,0.133026848,0.16789038
3713,0,1.13E-06,0,0.000458243,4.86E-10
27928,0,0.003813923,0.012216405,0.006512752,0.021358693
3738,0,0.268558002,0.609022556,0.685708366,0.61662513
13267,0,0.044804925,0.006507592,0.013916603,2.54E-06
5090,0,2.52E-05,0,0.000105437,6.62E-07
3961,0,0.004725442,0.055555556,0.058097346,0.23579301
8387,1,0.09168644,0.462962963,0.459130041,0.8977463
570,0,0.001089151,0,0.001593999,0.000617542
8155,1,0.181976582,0.726937269,0.715157837,0.8032856
10986,0,1.12E-07,0,0.002391063,2.82E-05
29193,0,0.26141487,0.188679245,0.258553611,0.27067432
3735,0,0.999212591,0.179487179,0.288537779,0.000318011
27251,0,4.06E-06,0.145454545,0.196188703,0.00351407
2769,0,0.000963695,0.189189189,0.224348237,0.26619554
12338,0,0.002246596,0.073684211,0.045085811,0.002003311
28273,0,9.16E-08,0,0.000103978,6.31E-06
27535,1,0.004504874,0.136986301,0.089859451,0.04029884
1141,1,0.11438869,0.21875,0.268265489,0.41168156
13253,0,0.00088916,0.127659574,0.206894015,0.11302928
4637,0,0.025948899,0.386363636,0.288345598,0.35074878
54,1,0.085280111,0.381889764,0.50424404,0.63216525
26690,0,5.10E-08,0.001445087,0.002930395,9.08E-06
12663,0,0.005063898,0.055555556,0.018697211,0.055535693
14262,0,0.140014025,0.726937269,0.743431287,0.88420534
19919,0,0.999986484,0.422222222,0.269151976,0.545772
19822,0,0.0009206,0,0.041803971,0.00069682
5962,0,0.003872393,0,0.010062044,0.005473958
28189,1,0.000381368,0.880952381,0.749726351,0.56186396
22846,0,0.999652066,0.739130435,0.455013462,0.001474011
28235,0,0.014765909,0.006507592,0.016696588,0.006538153
10569,0,0.99990863,0.265060241,0.309774064,0.11844461
10719,0,0.008196055,0.179487179,0.271638643,0.08730832
10581,0,0.014649669,0.517241379,0.421414644,0.38135695
4146,1,0.447091992,0.735294118,0.81764946,0.99983764
22639,1,0.999999016,0.9375,0.990390641,0.9999751
27627,0,0.000855677,0,0.049241554,0.01074453
16297,0,0.001387872,0.094890511,0.173006379,0.16844182
7285,0,3.45E-05,0,0.000243802,2.12E-05
9367,0,0.00098552,0.358974359,0.145564348,0.077216305
27976,0,0.010469156,0.127659574,0.186491725,0.14992112
4992,0,0.473460786,0.123809524,0.115343973,0.005806511
18348,1,0.089649732,0.536277603,0.607182864,0.9009495
15745,0,0.001078697,0,0.000952881,6.34E-05
29507,1,1,1,1,0.9999995
2885,0,3.52E-06,0.055555556,0.123508156,0.95772564
12083,0,0.000388691,0.02,0.065295684,0.01756744
2826,0,0.000199265,0.136363636,0.038023267,0.014963628
23500,1,0.074142163,0.582417582,0.646369171,0.8820881
2212,1,1,1,0.998905317,0.9997217
24214,0,1.60E-05,0.059322034,0.031673058,0.005631416
8911,0,3.39E-07,0.055555556,0.044110196,0.002917738
21045,0,0.000497992,0.15625,0.037254074,0.004529744
25944,1,0.080100737,0.517241379,0.492067677,0.60548246
11361,0,0.001280361,0,0.062471825,1.01E-05
21958,0,6.41E-05,0,0.000182436,5.32E-08
6729,1,1,1,0.993580826,0.99978596
7819,0,7.34E-06,0,0.000160211,5.47E-06
16183,0,0.002751862,0.189189189,0.180430836,0.08484882
1030,1,0.99874355,0.186046512,0.506693235,0.9124975
20130,0,0.051152641,0.115384615,0.249933699,0.027908567
22761,0,0.00468939,0.007858546,0.02253591,0.018210227
19266,0,6.81E-05,0.055555556,0.063989415,0.19277376
20041,0,0.001897731,0.15625,0.100776223,0.20650321
15641,1,0.012351347,0.536277603,0.507559775,0.8354926
16512,0,0.005262983,0.046875,0.078517871,0.001028197
10056,0,0.06997082,0.356306892,0.27446493,0.07507863
7668,1,0.999569392,0.710144928,0.40371695,0.8554903
6336,0,0.005164498,0.205882353,0.280704462,0.038463917
21519,1,0.075452634,0.118421053,0.233529323,0.039646436
6945,0,1.33E-06,0.016216216,0.023968818,0.001900937
10496,1,0.999995325,1,0.916009819,0.9991554
13660,0,0.049225729,0.094827586,0.171752343,0.11209409
29308,0,0.00064603,0,0.012149914,7.89E-07
20899,1,0.412078081,0.574468085,0.728128704,0.94215703
746,0,0.000402651,0,0.001543184,0.000206121
20881,0,0.036866896,0.094827586,0.17226888,0.0928526
15120,0,0.997868258,0.356306892,0.31552956,0.001685542
22162,0,0.000153115,0,0.034108869,0.004587934
21647,0,0.258643168,0.609022556,0.698198022,0.8881838
17576,0,0.006631279,0,0.023407944,0.048470903
21215,0,0.000360433,0,0.003074298,0.000121921
1028,0,5.54E-06,0,0.018947286,0.000284193
11731,1,1,1,0.996086226,0.9999913
24122,0,0.006482093,0,0.010936996,0.001786763
13191,0,0.000462636,0,0.003086491,2.70E-05
21748,0,0.00407552,0.05,0.022514095,0.07336101
1337,0,0.000660426,0,0.000952881,3.17E-06
29522,0,0.001349506,0.055555556,0.03678466,0.06084605
29885,0,0.001411926,0.059322034,0.029439753,0.00352441
856,0,0.000161498,0,0.000268442,5.85E-06
4839,1,0.102420984,0.21875,0.282628355,0.24165559
6970,1,0.663975617,0.857142857,0.756133151,0.92535025
27890,0,0.029373831,0.094827586,0.120451169,0.09905475
11700,0,0.004247028,0.283950617,0.299363546,0.23221746
16195,1,0.009248728,0.356306892,0.355856417,0.41325745
24343,0,0.000358107,0.012216405,0.05386859,0.2734094
19566,0,0.000388183,0.633333333,0.251077378,0.036122423
8742,0,0.997632427,0.189189189,0.262981274,0.000586724
5911,1,0.99999452,0.901408451,0.923312344,0.97851914
17745,0,0.000148638,0,0.006853281,0.000436303
2166,0,4.53E-06,0.016216216,0.026633591,7.18E-05
24064,0,4.51E-05,0,0.008691894,0.000209456
25410,0,0.000204976,0.012216405,0.002403698,0.00066235
1877,0,0.000814534,0.001445087,0.008203647,0.003126918
10743,0,3.08E-05,0,0.000186985,3.80E-07
27505,0,0.217522361,0.609022556,0.657393517,0.3175542
28629,0,1.23E-05,0,0.000337753,1.83E-07
21559,0,0.001663595,0.403508772,0.398155402,0.9605656
8536,0,5.67E-05,0.016216216,0.026515691,0.04214977
26959,0,0.000125072,0.029126214,0.05912741,0.006197678
12546,0,7.69E-06,0,0.000860289,1.48E-05
15254,1,0.999821723,0.488970588,0.417601783,0.99540377
14068,0,0.139786662,0.21875,0.316810067,0.09209683
2144,1,0.007455424,0.735294118,0.763797633,0.6314758
19009,0,0.000692432,0,0.000892392,0.000274203
19071,0,0.28323773,0.710144928,0.669172512,0.71831346
15506,0,0.136244944,0.377880184,0.377817008,0.03265245
12320,0,0.004203464,0.029126214,0.064557342,0.06083293
